,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
22,0.3561643835616438,1,0.014916975194121773,1,0.7333333333333333,1,10,0,1,0,0.0,0.0,0.3469387755102041,10
23,0.2054794520547945,1,0.11747583464914538,0,0.5333333333333333,2,10,3,1,1,0.0,0.0,0.3979591836734694,10
24,0.4794520547945205,3,0.14803901123157298,3,0.4666666666666667,2,6,3,1,1,0.0,0.0,0.4489795918367347,10
25,0.4246575342465753,3,0.11065347333754032,0,0.5333333333333333,2,7,3,1,1,0.0,0.0,0.5510204081632653,10
26,0.3150684931506849,3,0.06259293063616692,15,0.8,1,12,0,1,0,0.0,0.0,0.3979591836734694,10
27,0.2465753424657534,3,0.06251506525795784,0,0.5333333333333333,2,4,3,1,1,0.051780517805178054,0.0,0.3979591836734694,10
28,0.0684931506849315,3,0.014228374414655484,11,0.6,0,3,4,1,0,0.0,0.0,0.24489795918367346,10
29,0.3424657534246575,3,0.11143686675134809,0,0.5333333333333333,1,3,0,1,0,0.0,0.0,0.3979591836734694,10
30,0.589041095890411,3,0.07005785059055811,8,0.2,6,6,4,1,0,0.0,0.0,0.19387755102040816,10
31,0.2328767123287671,3,0.12081862919017299,11,0.6,2,6,3,4,1,0.0,0.0,0.3979591836734694,10
32,0.136986301369863,3,0.07943284212693004,1,0.7333333333333333,2,0,3,1,1,0.0,0.0,0.3979591836734694,10
33,0.410958904109589,0,0.05457889049284045,15,0.8,3,5,0,1,1,0.0,0.0,0.6530612244897959,10
34,0.6575342465753424,0,0.08892226191475705,14,0.26666666666666666,2,7,3,1,1,0.0,0.0,0.4489795918367347,10
35,0.6027397260273972,5,0.06005722766753244,10,0.8666666666666667,6,4,4,1,0,0.0,0.0,1.0,10
36,0.0136986301369863,3,0.052435222776232505,11,0.6,3,9,1,1,1,0.0,0.0,0.2755102040816326,10
37,0.4383561643835616,3,0.1918873755169584,0,0.5333333333333333,2,12,3,1,1,0.0,0.0,0.3979591836734694,40
38,0.4246575342465753,3,0.10816584377632188,13,1.0,2,12,3,1,1,0.0,0.0,0.4489795918367347,10
39,0.1232876712328767,3,0.166073987005284,11,0.6,3,10,0,4,1,0.021740217402174022,0.0,0.7551020408163265,10
40,0.1780821917808219,3,0.11934866626763481,15,0.8,3,9,0,1,1,0.0,0.0,0.3979591836734694,10
41,0.6986301369863014,0,0.037752520806983235,0,0.5333333333333333,2,5,3,1,1,0.0,0.0,0.5,10
42,0.0821917808219178,3,0.08095900353982781,0,0.5333333333333333,2,9,3,1,1,0.0,0.0,0.8061224489795918,10
43,0.6575342465753424,0,0.10949226356685725,0,0.5333333333333333,2,4,3,1,1,0.0,0.0,0.23469387755102042,10
44,0.2054794520547945,3,0.00918066663597191,15,0.8,2,3,3,1,1,0.0,0.0,0.4387755102040816,10
45,0.3698630136986301,3,0.031770428489790836,10,0.8666666666666667,2,4,3,1,1,0.0,0.0,0.3979591836734694,10
46,0.4246575342465753,1,0.20574605865768214,10,0.8666666666666667,2,12,5,1,0,0.0,0.0,0.3979591836734694,10
47,0.0958904109589041,3,0.16575575458999478,2,0.6666666666666666,3,0,0,1,1,0.0,0.0,0.4489795918367347,10
48,0.5616438356164384,3,0.108705484701823,11,0.6,3,5,0,1,1,0.0,0.0,0.3979591836734694,10
49,0.2054794520547945,1,0.1110929049067376,11,0.6,5,12,0,1,1,0.0,0.0,0.5,5
50,0.5068493150684932,3,0.10071446562683661,10,0.8666666666666667,1,4,0,1,1,0.0,0.0,0.5,10
51,0.2465753424657534,3,0.05014801192762176,10,0.8666666666666667,3,12,0,1,1,0.0,0.0,0.4489795918367347,10
52,0.2465753424657534,3,0.08858371679210891,1,0.7333333333333333,1,4,0,1,0,0.0,0.0,0.5,10
53,0.0958904109589041,3,0.11952200137043066,0,0.5333333333333333,3,9,1,1,1,0.0,0.0,0.3979591836734694,10
54,0.4520547945205479,3,0.11488934991211369,0,0.5333333333333333,2,12,3,1,1,1.0,0.0,0.3979591836734694,10
55,0.2876712328767123,0,0.0933233485091827,0,0.5333333333333333,0,7,0,1,1,0.0,0.0,0.3979591836734694,10
56,0.547945205479452,1,0.02295335931554301,0,0.5333333333333333,2,4,3,1,1,0.0,0.0,0.3979591836734694,10
57,0.2876712328767123,3,0.06339799093782415,11,0.6,3,9,0,1,1,0.0,0.0,0.6020408163265306,10
58,0.4383561643835616,3,0.17049335503633267,0,0.5333333333333333,3,7,0,1,1,0.0,0.0,0.3979591836734694,10
59,0.1095890410958904,3,0.11898303753517483,15,0.8,3,0,1,1,0,0.0,0.0,0.15306122448979592,10
60,0.5342465753424658,3,0.09106660672161028,11,0.6,5,10,0,1,1,0.0,0.0,0.3979591836734694,10
61,0.2054794520547945,3,0.1166220238498268,5,0.4,1,8,4,1,0,0.0,0.0,0.3979591836734694,10
62,0.0684931506849315,3,0.09480888450736268,15,0.8,3,12,0,1,1,0.0,0.0,0.3979591836734694,10
63,0.0821917808219178,3,0.12080508738526706,11,0.6,3,7,2,1,1,0.0,0.0,0.3979591836734694,10
64,0.2191780821917808,3,0.13721436948002178,0,0.5333333333333333,2,7,3,1,1,0.0,0.0,0.3979591836734694,10
65,0.3424657534246575,3,0.1282273506542046,11,0.6,1,3,4,1,0,0.0,0.0,0.11224489795918367,10
66,0.6164383561643836,0,0.01769778483155349,0,0.5333333333333333,2,10,3,1,1,0.0,0.0,0.47959183673469385,10
67,0.0958904109589041,1,0.06825069672586241,14,0.26666666666666666,3,1,1,1,1,0.0,0.0,0.3979591836734694,10
68,0.1232876712328767,1,0.13083347100834988,15,0.8,3,1,1,1,1,0.0,0.0,0.3979591836734694,10
69,0.3972602739726027,3,0.23365910402002021,11,0.6,1,7,4,1,1,0.0,0.0,0.3979591836734694,10
70,0.2191780821917808,3,0.24631933742656956,15,0.8,0,9,0,1,0,0.0,0.0,0.5,10
71,0.6575342465753424,4,0.04235267193352599,0,0.5333333333333333,2,10,3,1,1,0.0,0.0,0.0,10
72,0.6575342465753424,4,0.10796677924420478,0,0.5333333333333333,2,10,3,1,1,0.024140241402414025,0.0,0.19387755102040816,10
73,0.3972602739726027,3,0.06546040782499654,11,0.6,2,7,3,1,1,0.07688076880768807,0.0,0.3979591836734694,10
74,0.3561643835616438,1,0.14243879781272767,2,0.6666666666666666,1,4,0,1,0,0.0,0.0,0.3979591836734694,10
75,0.3561643835616438,3,0.10153848445536215,0,0.5333333333333333,2,7,3,1,1,0.0,0.0,0.3979591836734694,10
76,0.2465753424657534,3,0.1153761777984817,9,0.3333333333333333,2,7,3,1,1,0.0,0.0,0.3979591836734694,10
77,0.4246575342465753,3,0.0227028359247834,0,0.5333333333333333,6,2,2,1,0,0.0,0.0,0.47959183673469385,10
78,0.5205479452054794,6,0.08931429716678357,15,0.8,2,4,3,1,1,0.0,0.0,0.3979591836734694,10
79,0.3835616438356164,3,0.2529487280182652,2,0.6666666666666666,2,7,3,1,1,0.0,0.0,0.3979591836734694,10
80,0.5342465753424658,3,0.062204957925612155,15,0.8,2,4,3,1,1,0.045080450804508045,0.0,0.3979591836734694,10
81,0.5753424657534246,6,0.12321349738778584,10,0.8666666666666667,3,4,0,1,1,0.0,0.0,0.3979591836734694,10
82,0.5342465753424658,1,0.10611696869405542,0,0.5333333333333333,2,7,3,1,1,0.0,0.0,0.3979591836734694,10
83,0.0547945205479452,3,0.09703718850463265,0,0.5333333333333333,3,8,1,4,1,0.0,0.0,0.09183673469387756,10
84,0.1232876712328767,3,0.16365338937834992,5,0.4,2,4,3,1,1,0.03411034110341103,0.0,0.3979591836734694,10
85,0.2876712328767123,3,0.1761436731333299,0,0.5333333333333333,3,8,4,1,0,0.0,0.0,0.3979591836734694,10
86,0.136986301369863,3,0.1203087802354649,11,0.6,3,3,1,1,0,0.0,0.0,0.3979591836734694,10
87,0.4246575342465753,5,0.11598217356802185,8,0.2,2,7,3,1,1,0.0,0.0,0.5,10
88,0.273972602739726,2,0.15296619694659383,10,0.8666666666666667,2,12,3,1,1,0.0,0.0,0.6020408163265306,10
89,0.6301369863013698,0,0.2647795258743266,0,0.5333333333333333,2,7,3,1,1,0.0,0.0,0.29591836734693877,10
90,0.136986301369863,2,0.0069388208337960115,0,0.5333333333333333,3,10,0,3,1,0.0,0.0,0.37755102040816324,10
91,0.0410958904109589,3,0.24961676692116233,11,0.6,3,9,1,1,1,0.0,0.0,0.24489795918367346,10
92,0.1232876712328767,3,0.10223791867875318,10,0.8666666666666667,2,12,3,1,1,0.0,0.4331955922865014,0.3979591836734694,10
93,0.0547945205479452,0,0.1455283606020145,9,0.3333333333333333,3,4,1,4,1,0.0,0.0,0.3979591836734694,10
94,0.4657534246575342,0,0.1049808112624483,1,0.7333333333333333,2,4,3,1,1,0.0,0.0,0.3979591836734694,10
95,0.1506849315068493,3,0.11919361260146197,1,0.7333333333333333,2,12,3,1,1,0.0,0.0,0.3979591836734694,10
96,0.3013698630136986,3,0.051409431054608684,2,0.6666666666666666,1,8,0,3,0,0.0,0.0,0.3979591836734694,12
97,0.2465753424657534,3,0.14287958356241554,10,0.8666666666666667,2,9,3,1,1,0.0,0.0,0.5510204081632653,10
98,0.0547945205479452,3,0.2039077586417028,11,0.6,3,7,0,1,0,0.0,0.0,0.42857142857142855,10
99,0.6575342465753424,3,0.04895023928369269,8,0.2,2,7,3,1,1,0.0,0.0,0.3979591836734694,10
100,0.5068493150684932,1,0.18036939335422383,2,0.6666666666666666,2,10,3,4,1,0.0,0.0,0.3979591836734694,10
101,0.3013698630136986,3,0.12241453089833626,8,0.2,3,8,1,1,1,0.0,0.3677685950413223,0.3469387755102041,10
102,0.0958904109589041,3,0.08636150660704661,11,0.6,3,3,1,4,0,0.0,0.0,0.3979591836734694,10
103,0.2602739726027397,3,0.14137779739834844,15,0.8,3,4,0,0,0,0.0,0.0,0.3979591836734694,10
104,0.726027397260274,3,0.2691352474223174,11,0.6,2,7,3,1,1,0.0,0.0,0.09183673469387756,10
105,0.4794520547945205,3,0.017132414476731115,0,0.5333333333333333,1,7,0,1,1,0.0,0.0,0.3979591836734694,10
106,0.6438356164383562,3,0.1147579944045262,0,0.5333333333333333,2,6,3,1,1,0.0,0.0,0.3979591836734694,10
107,0.3561643835616438,3,0.14204337710947465,11,0.6,1,7,0,1,1,0.0,0.0,0.3979591836734694,10
108,0.3698630136986301,3,0.03627375571125622,2,0.6666666666666666,3,13,0,1,1,0.005940059400594006,0.0,0.24489795918367346,10
109,0.410958904109589,6,0.09963721504657026,0,0.5333333333333333,0,3,4,1,0,0.0,0.0,0.3979591836734694,10
110,0.2054794520547945,3,0.02187272328405019,3,0.4666666666666667,2,2,3,1,1,0.0,0.0,0.3979591836734694,10
111,0.0410958904109589,3,0.06574884826949275,11,0.6,3,9,1,1,0,0.0,0.0,0.29591836734693877,10
112,0.2191780821917808,3,0.10391236285537081,11,0.6,3,3,0,1,0,0.0,0.0,0.37755102040816324,10
113,0.4794520547945205,3,0.20683955940383558,0,0.5333333333333333,1,3,4,1,0,0.0,0.0,0.3979591836734694,11
114,0.4383561643835616,3,0.19782207151698006,8,0.2,2,6,3,1,1,0.0,0.0,0.3979591836734694,10
115,0.1917808219178082,3,0.07269579418623232,0,0.5333333333333333,2,9,5,1,0,0.0,0.0,0.17346938775510204,10
116,0.6164383561643836,0,0.09832704542192201,0,0.5333333333333333,3,8,4,1,0,0.0,0.0,0.05102040816326531,10
117,0.3698630136986301,3,0.1970589908105312,11,0.6,1,7,0,1,1,0.0,0.0,0.5510204081632653,10
118,0.1506849315068493,1,0.21263409772308092,0,0.5333333333333333,2,1,3,1,1,0.03908039080390804,0.0,0.3979591836734694,10
119,0.6986301369863014,1,0.14927266965850278,10,0.8666666666666667,6,12,4,4,0,0.0,0.0,0.3979591836734694,10
120,0.3150684931506849,6,0.00906488420402625,11,0.6,3,3,4,1,0,0.0,0.0,0.3979591836734694,10
121,0.3972602739726027,3,0.0387715416261541,8,0.2,3,2,0,1,1,0.0,0.0,0.5,10
122,0.0684931506849315,3,0.1158995685580957,0,0.5333333333333333,3,6,1,1,0,0.0,0.0,0.3979591836734694,10
123,0.273972602739726,0,0.15700368607929538,15,0.8,1,0,0,1,1,0.0,0.0,0.14285714285714285,10
124,0.6164383561643836,3,0.16194373650897687,10,0.8666666666666667,3,12,0,1,1,0.0,0.0,0.7040816326530612,10
125,0.273972602739726,3,0.04946753623109903,15,0.8,2,4,3,1,1,0.0,0.0,0.5,10
126,0.2465753424657534,3,0.15471918359166584,0,0.5333333333333333,3,9,0,1,1,0.04787047870478705,0.0,0.3979591836734694,10
127,0.3698630136986301,3,0.0632456456326325,0,0.5333333333333333,2,9,3,1,1,0.0,0.0,0.6836734693877551,10
128,0.3287671232876712,3,0.1291502246585434,2,0.6666666666666666,2,9,3,1,1,0.0,0.0,0.3979591836734694,10
129,0.2602739726027397,1,0.07737787323245592,15,0.8,1,12,4,1,1,0.0,0.0,0.3979591836734694,10
130,0.1232876712328767,3,0.07023118569335396,15,0.8,1,8,0,1,0,0.0,0.0,0.4489795918367347,10
131,0.4246575342465753,6,0.1367024892545778,0,0.5333333333333333,2,10,3,4,1,0.0,0.0,0.3979591836734694,10
132,0.0547945205479452,3,0.12496242149138606,0,0.5333333333333333,3,8,0,1,0,0.0,0.0,0.2755102040816326,10
133,0.3013698630136986,3,0.10832360580347591,4,0.9333333333333333,2,7,3,1,1,0.07688076880768807,0.0,0.3979591836734694,10
134,0.2876712328767123,3,0.13802958613535846,2,0.6666666666666666,1,12,0,1,0,0.14344143441434415,0.0,0.3979591836734694,10
135,0.3698630136986301,3,0.24613990851156606,2,0.6666666666666666,2,7,3,1,1,0.0,0.0,0.3979591836734694,10
136,0.5342465753424658,3,0.058501951374086945,9,0.3333333333333333,2,9,5,0,0,0.0,0.0,0.29591836734693877,16
137,0.1095890410958904,3,0.10650223304362899,14,0.26666666666666666,3,10,2,1,1,0.0,0.0,0.3979591836734694,10
138,0.2054794520547945,1,0.16053335752802478,15,0.8,3,12,0,1,0,0.0,0.0,0.5,10
139,0.410958904109589,3,0.12544924937775406,11,0.6,3,3,0,1,0,0.0,0.0,0.3979591836734694,10
140,0.1232876712328767,3,0.19840166076695367,11,0.6,3,2,1,1,1,0.0,0.0,0.3979591836734694,10
141,0.1917808219178082,3,0.11180858929601573,15,0.8,3,12,0,4,0,0.14084140841408413,0.0,0.6020408163265306,10
142,0.0821917808219178,3,0.06487540185306058,2,0.6666666666666666,3,4,1,1,1,0.0,0.0,0.3979591836734694,10
143,0.3287671232876712,6,0.0633011670327468,11,0.6,1,12,4,1,0,0.0,0.0,0.3979591836734694,10
144,0.5205479452054794,0,0.25958692078314966,11,0.6,2,4,3,4,1,0.0,0.0,0.24489795918367346,10
145,0.0821917808219178,3,0.2239719738805667,11,0.6,1,4,4,1,0,0.0,0.0,0.24489795918367346,10
146,0.3835616438356164,3,0.12875615813578098,0,0.5333333333333333,2,3,3,4,1,0.07298072980729807,0.0,0.3979591836734694,10
147,0.3424657534246575,1,0.14516679441102628,15,0.8,2,4,3,1,1,0.0,0.3409090909090909,0.3979591836734694,10
148,0.1643835616438356,3,0.06386315193634268,11,0.6,3,12,0,1,1,0.0,0.0,0.14285714285714285,10
149,0.4246575342465753,3,0.11622321769534731,10,0.8666666666666667,2,4,3,1,1,0.0,0.0,0.3979591836734694,10
150,0.2602739726027397,3,0.08773464562450742,11,0.6,1,7,4,1,1,0.0,0.0,0.3979591836734694,10
151,0.4794520547945205,5,0.06856622078017047,15,0.8,2,9,3,1,1,0.15024150241502415,0.0,0.5,10
152,0.3972602739726027,3,0.17119888307193135,2,0.6666666666666666,1,7,4,1,1,0.0,0.0,0.3979591836734694,10
153,0.2328767123287671,3,0.20874353717360863,11,0.6,3,3,1,1,1,0.0,0.0,0.3979591836734694,10
154,0.136986301369863,2,0.005290783176744929,1,0.7333333333333333,3,3,0,1,0,0.0,0.0,0.3979591836734694,5
155,0.0136986301369863,3,0.1749892342650998,0,0.5333333333333333,3,6,1,1,0,0.0,0.0,0.3979591836734694,10
156,0.0136986301369863,3,0.09171864462783058,11,0.6,3,8,1,1,0,0.0,0.0,0.23469387755102042,10
157,0.3424657534246575,3,0.12399824498208419,8,0.2,2,7,3,1,1,0.0,0.0,0.3979591836734694,10
158,0.6438356164383562,3,0.06404596630257267,11,0.6,2,4,3,1,1,0.0,0.0,0.3979591836734694,10
159,0.2602739726027397,3,0.12590289984210257,10,0.8666666666666667,2,4,3,1,1,0.0,0.0,0.4489795918367347,10
160,0.0410958904109589,5,0.19675159183916668,5,0.4,3,9,1,4,0,0.0,0.0,0.19387755102040816,10
161,0.4794520547945205,5,0.04600421962640869,4,0.9333333333333333,2,9,3,1,1,0.0,0.0,0.3979591836734694,10
162,0.3698630136986301,5,0.22985791938292705,15,0.8,2,4,3,1,1,0.0,0.0,0.4489795918367347,10
163,0.4931506849315068,3,0.2448642704894279,11,0.6,2,9,3,1,1,0.0,0.0,0.6020408163265306,10
164,0.2602739726027397,3,0.13069805295929063,15,0.8,2,9,3,1,1,0.0,0.0,0.6020408163265306,10
165,0.136986301369863,3,0.21462000341253484,15,0.8,3,0,2,0,1,0.0,0.0,0.3979591836734694,10
166,0.4794520547945205,3,0.13190395068616326,0,0.5333333333333333,2,6,3,1,1,0.0,0.0,0.6020408163265306,10
167,0.589041095890411,0,0.08246485224536668,10,0.8666666666666667,2,12,3,1,1,0.0,0.0,0.3979591836734694,10
168,0.3287671232876712,3,0.10706354085697958,1,0.7333333333333333,2,0,3,1,1,0.0,0.0,0.4489795918367347,10
169,0.6438356164383562,0,0.09222375395082158,4,0.9333333333333333,2,12,3,1,1,0.0,0.0,0.3979591836734694,10
170,0.1095890410958904,3,0.03917576450259597,12,0.06666666666666667,3,8,2,1,1,0.0,0.0,0.24489795918367346,3
171,0.6301369863013698,3,0.04823929452613162,8,0.2,2,8,3,0,1,0.0,0.0,0.3979591836734694,29
172,0.5068493150684932,1,0.2448642704894279,2,0.6666666666666666,1,7,0,1,1,0.0,0.0,0.3979591836734694,10
173,0.0547945205479452,3,0.13109211948205304,0,0.5333333333333333,3,2,1,1,1,0.0,0.0,0.3979591836734694,10
174,0.136986301369863,3,0.12581826356144052,15,0.8,3,3,0,1,1,0.0,0.0,0.3979591836734694,24
175,0.6301369863013698,0,0.18704550317284488,10,0.8666666666666667,2,5,3,1,1,0.41310413104131044,0.0,0.5,10
176,0.273972602739726,3,0.15393308181687687,0,0.5333333333333333,1,8,0,1,0,0.0,0.0,0.29591836734693877,10
177,0.0684931506849315,3,0.18281910586170566,0,0.5333333333333333,3,10,0,1,1,0.0,0.0,0.3469387755102041,10
178,0.5068493150684932,3,0.05706922841504007,8,0.2,2,7,3,1,1,0.0,0.0,0.3979591836734694,10
179,0.5068493150684932,3,0.0055562025529010605,9,0.3333333333333333,1,8,4,1,0,0.0,0.0,0.3979591836734694,10
180,0.589041095890411,1,0.14836807709078698,0,0.5333333333333333,2,8,3,1,1,0.0,0.0,0.3979591836734694,10
181,0.0273972602739726,3,0.10991070533845033,5,0.4,3,2,1,1,1,0.0,0.0,0.24489795918367346,10
182,0.1095890410958904,1,0.03419576574844201,0,0.5333333333333333,1,3,0,1,0,0.0,0.0,0.3979591836734694,10
183,0.4657534246575342,1,0.11476205694599799,0,0.5333333333333333,2,3,5,1,0,0.0,0.0,0.3979591836734694,10
184,0.410958904109589,6,0.2482449820841921,0,0.5333333333333333,3,4,0,1,0,0.0,0.0,0.3979591836734694,10
185,0.3698630136986301,0,0.06634875022682524,9,0.3333333333333333,3,7,1,1,1,0.0,0.0,0.5,10
186,0.0136986301369863,3,0.011859912736609187,11,0.6,3,12,1,1,0,0.0,0.0,0.29591836734693877,10
187,0.547945205479452,3,0.05609963518377584,0,0.5333333333333333,6,12,0,1,0,0.0,0.0,0.5714285714285714,10
188,0.0684931506849315,3,0.2058598098188919,11,0.6,3,9,1,1,1,0.0,0.0,0.336734693877551,10
189,0.2602739726027397,2,0.1418693649164335,11,0.6,1,8,4,4,0,0.0,0.0,0.19387755102040816,10
190,0.2191780821917808,3,0.10867704691152055,0,0.5333333333333333,2,6,5,1,0,0.0,0.3409090909090909,0.37755102040816324,10
191,0.3013698630136986,3,0.06878153547817467,11,0.6,2,6,3,1,1,0.0,0.0,0.3979591836734694,10
192,0.4383561643835616,3,0.0815738014825568,13,1.0,2,12,3,2,1,0.0,0.0,0.5,10
193,0.3287671232876712,3,0.10858225427717907,0,0.5333333333333333,2,8,3,0,1,0.0,0.0,0.3979591836734694,20
194,0.2465753424657534,3,0.12170629450175637,11,0.6,2,3,3,1,1,0.0,0.0,0.37755102040816324,10
195,0.3150684931506849,5,0.02515525679324643,1,0.7333333333333333,1,9,4,1,0,0.015060150601506015,0.0,0.3979591836734694,10
196,0.1780821917808219,3,0.11195619496949032,15,0.8,3,4,0,1,0,0.0,0.0,0.3979591836734694,10
197,0.1095890410958904,3,0.11072118236206994,0,0.5333333333333333,3,9,0,1,1,0.0,0.34527089072543615,0.3673469387755102,10
198,0.1095890410958904,3,0.16234931356590931,11,0.6,2,3,3,4,1,0.0,0.4366391184573003,0.35714285714285715,10
199,0.273972602739726,3,0.12765520939692926,10,0.8666666666666667,2,3,3,1,1,0.07688076880768807,0.0,0.5,10
200,0.4931506849315068,0,0.20879635021274176,4,0.9333333333333333,1,12,0,1,1,0.0,0.0,0.6020408163265306,10
201,0.2328767123287671,0,0.20869072413447554,1,0.7333333333333333,3,12,0,1,0,0.0,0.0,0.24489795918367346,10
202,0.0684931506849315,3,0.10351287961064602,0,0.5333333333333333,3,8,2,1,1,0.0,0.0,0.3979591836734694,10
203,0.0136986301369863,3,0.13344229972347635,0,0.5333333333333333,3,9,1,1,0,0.0,0.0,0.19387755102040816,10
204,0.4794520547945205,3,0.05381242433516509,10,0.8666666666666667,2,9,5,1,0,0.15024150241502415,0.0,0.3979591836734694,10
205,0.3835616438356164,3,0.31222323936223517,0,0.5333333333333333,1,9,4,4,1,0.05455054550545505,0.0,0.3979591836734694,10
206,0.0273972602739726,3,0.16988058836433956,11,0.6,3,3,1,1,0,0.0,0.459366391184573,0.3979591836734694,10
207,0.2191780821917808,5,0.08900825237590967,15,0.8,2,9,3,1,1,0.0,0.0,0.6530612244897959,10
208,0.3835616438356164,2,0.052346523954098695,11,0.6,2,3,3,1,1,0.0,0.0,0.3979591836734694,10
209,0.3561643835616438,2,0.07665270957974363,15,0.8,2,4,3,1,1,0.0,0.0,0.3469387755102041,10
210,0.3150684931506849,3,0.1116691087054847,0,0.5333333333333333,2,7,3,1,1,0.0,0.0,0.3469387755102041,10
211,0.3287671232876712,0,0.12437064461699714,15,0.8,2,5,3,1,1,0.0,0.0,0.7551020408163265,10
212,0.1095890410958904,3,0.11424882254006342,0,0.5333333333333333,2,7,3,1,1,0.0,0.3624885215794307,0.3979591836734694,10
213,0.0684931506849315,3,0.07049457379877419,15,0.8,3,3,1,1,0,0.0,0.0,0.3163265306122449,10
214,0.4794520547945205,3,0.22750909332199432,11,0.6,3,3,4,1,1,0.0,0.0,0.4489795918367347,10
215,0.3835616438356164,6,0.046038751228918796,11,0.6,2,3,3,1,1,0.0,0.0,0.3979591836734694,40
216,0.2054794520547945,2,0.1056876934785376,13,1.0,3,12,0,1,0,0.0,0.0,0.7040816326530612,10
217,0.1232876712328767,3,0.31933268693784583,15,0.8,3,10,1,1,1,0.0,0.0,0.19387755102040816,10
218,0.0958904109589041,3,0.014971142413745473,11,0.6,1,8,0,4,1,0.0,0.0,0.3979591836734694,10
219,0.273972602739726,3,0.10961955653297294,0,0.5333333333333333,1,6,4,4,0,0.0,0.0,0.3979591836734694,10
220,0.4383561643835616,3,0.1161169145268358,0,0.5333333333333333,1,8,0,1,0,0.0,0.0,0.3979591836734694,10
221,0.3561643835616438,1,0.10894585173890317,10,0.8666666666666667,2,12,3,1,1,0.0,0.0,0.5,10
222,0.2465753424657534,3,0.11796198544526809,0,0.5333333333333333,3,6,0,1,1,0.0,0.0,0.3979591836734694,10
223,0.273972602739726,3,0.11942924000682507,4,0.9333333333333333,2,12,3,1,1,0.0,0.0,0.5,10
224,0.0,3,0.1425823409447305,5,0.4,3,9,1,1,1,0.0,0.0,0.19387755102040816,10
225,0.4246575342465753,3,0.09901361493065242,0,0.5333333333333333,2,10,3,1,1,0.0,0.0,0.5510204081632653,10
226,0.3150684931506849,3,0.035244578538405916,10,0.8666666666666667,1,3,1,1,0,0.0,0.0,0.5510204081632653,10
227,0.1232876712328767,3,0.3000362920371479,11,0.6,3,3,1,1,1,0.025970259702597025,0.0,0.3979591836734694,10
228,0.2465753424657534,3,0.12790573278768888,15,0.8,2,7,3,0,1,0.0,0.0,0.3979591836734694,39
229,0.0547945205479452,3,0.13080638739853803,11,0.6,3,9,1,1,0,0.0,0.0,0.14285714285714285,10
230,0.5068493150684932,3,0.14119227467113726,9,0.3333333333333333,1,8,0,1,1,0.0,0.0,0.7040816326530612,10
231,0.3150684931506849,3,0.08383189745061981,15,0.8,1,3,0,4,0,0.0,0.0,0.3979591836734694,10
